Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month_Num
402,CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Consumer,United States,Houston,Texas,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.2,0.7198,2016,September,9
406,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,0.0,37.7895,2017,December,12
407,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913,2017,December,12
408,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15,5,0.0,13.3035,2017,December,12
409,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,7,0.2,-112.9527,2017,December,12
410,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,1,0.0,4.6464,2017,December,12
411,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,9,0.0,13.608,2017,December,12
412,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,55.98,1,0.0,27.4302,2017,December,12
413,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,0.15,31.4548,2017,December,12
414,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Consumer,United States,San Francisco,California,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,2,0.2,-18.4548,2017,December,12
415,CA-2017-142636,2017-11-03,2017-11-07,Standard Class,KC-16675,Corporate,United States,Seattle,Washington,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139.86,7,0.0,65.7342,2017,November,11
416,CA-2017-142636,2017-11-03,2017-11-07,Standard Class,KC-16675,Corporate,United States,Seattle,Washington,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,4,0.2,26.8744,2017,November,11
419,CA-2017-154816,2017-11-06,2017-11-10,Standard Class,VB-21745,Corporate,United States,Richmond,Kentucky,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5.78,1,0.0,2.8322,2017,November,11
420,CA-2017-110478,2017-03-04,2017-03-09,Standard Class,SP-20860,Corporate,United States,Los Angeles,California,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,4,0.0,2.7028,2017,March,3
421,CA-2017-110478,2017-03-04,2017-03-09,Standard Class,SP-20860,Corporate,United States,Los Angeles,California,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0.0,7.015,2017,March,3
429,CA-2017-152275,2017-10-01,2017-10-08,Standard Class,KH-16630,Corporate,United States,San Antonio,Texas,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,6,0.2,0.5004,2017,October,10
434,CA-2016-127369,2016-06-06,2016-06-07,First Class,DB-13060,Consumer,United States,Lowell,Massachusetts,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,5,0.0,207.147,2016,June,6
441,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,1,0.0,3.666,2016,September,9
442,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0.0,23.3928,2016,September,9
443,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0.0,20.5755,2016,September,9
444,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.0256,2016,September,9
445,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0.0,29.1528,2016,September,9
446,CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,Consumer,United States,Detroit,Michigan,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,7,0.0,10.584,2016,September,9
448,CA-2016-166674,2016-04-01,2016-04-03,Second Class,RB-19360,Consumer,United States,Auburn,New York,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0.0,15.4752,2016,April,4
449,CA-2016-166674,2016-04-01,2016-04-03,Second Class,RB-19360,Consumer,United States,Auburn,New York,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.7164,2016,April,4
450,CA-2016-166674,2016-04-01,2016-04-03,Second Class,RB-19360,Consumer,United States,Auburn,New York,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,0.0,71.2476,2016,April,4
451,CA-2016-166674,2016-04-01,2016-04-03,Second Class,RB-19360,Consumer,United States,Auburn,New York,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0.0,7.9248,2016,April,4
452,CA-2016-166674,2016-04-01,2016-04-03,Second Class,RB-19360,Consumer,United States,Auburn,New York,East,OFF-AR-10004974,Office Supplies,Art,Newell 342,9.84,3,0.0,2.8536,2016,April,4
453,CA-2016-166674,2016-04-01,2016-04-03,Second Class,RB-19360,Consumer,United States,Auburn,New York,East,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,0.0,9.1312,2016,April,4
472,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,Consumer,United States,San Francisco,California,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.4092,2014,November,11
473,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,Consumer,United States,San Francisco,California,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2,0.15,10.4784,2014,November,11
474,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,Consumer,United States,San Francisco,California,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.968,4,0.2,87.996,2014,November,11
475,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,Consumer,United States,San Francisco,California,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804,2014,November,11
476,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,Consumer,United States,San Francisco,California,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0.0,28.819,2014,November,11
477,CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,Consumer,United States,San Francisco,California,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,5,0.0,45.528,2014,November,11
482,CA-2014-134677,2014-10-06,2014-10-10,Standard Class,XP-21865,Consumer,United States,San Diego,California,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,0.0,1.9089,2014,October,10
529,US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36.336,3,0.2,-7.2672,2015,September,9
530,US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,666.248,1,0.2,-149.9058,2015,September,9
531,US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,6,0.2,19.692,2015,September,9
532,CA-2015-102848,2015-11-07,2015-11-09,Second Class,KB-16240,Corporate,United States,Los Angeles,California,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,1,0.2,11.92,2015,November,11
533,US-2017-129441,2017-09-07,2017-09-11,Standard Class,JC-15340,Consumer,United States,Los Angeles,California,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,0.0,2.397,2017,September,9
537,US-2017-122637,2017-09-03,2017-09-08,Second Class,EP-13915,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,7,0.8,-68.1856,2017,September,9
538,CA-2015-147851,2015-12-03,2015-12-08,Standard Class,MP-17470,Home Office,United States,New York City,New York,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,4,0.2,3.36,2015,December,12
539,CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,Consumer,United States,Henderson,Kentucky,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0.0,41.2938,2015,December,12
540,CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,Consumer,United States,Henderson,Kentucky,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,4,0.0,70.98,2015,December,12
541,CA-2014-140795,2014-02-01,2014-02-03,First Class,BD-11500,Consumer,United States,Green Bay,Wisconsin,Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0.0,206.316,2014,February,2
553,CA-2017-112774,2017-09-11,2017-09-12,First Class,RC-19960,Consumer,United States,Jacksonville,Florida,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,1,0.2,6.0382,2017,September,9
556,CA-2014-155852,2014-03-03,2014-03-07,Second Class,AJ-10945,Consumer,United States,Wilmington,North Carolina,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,2014,March,3
564,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Consumer,United States,Seattle,Washington,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0.0,0.0,2015,December,12
565,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Consumer,United States,Seattle,Washington,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,2.61,1,0.0,1.2006,2015,December,12
566,CA-2017-137099,2017-12-07,2017-12-10,First Class,FP-14320,Consumer,United States,Los Angeles,California,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374.376,3,0.2,46.797,2017,December,12
567,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Corporate,United States,Seattle,Washington,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,0.0,45.0016,2017,October,10
568,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Corporate,United States,Seattle,Washington,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088,7,0.2,27.3672,2017,October,10
569,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Corporate,United States,Seattle,Washington,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,3,0.0,9.3312,2017,October,10
570,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Corporate,United States,Seattle,Washington,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0.0,2017,October,10
575,CA-2016-127250,2016-11-03,2016-11-07,Standard Class,SF-20200,Consumer,United States,Marysville,Washington,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,8.82,3,0.0,2.3814,2016,November,11
582,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Consumer,United States,Denver,Colorado,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173,2017,December,12
583,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Consumer,United States,Denver,Colorado,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.2386,2017,December,12
584,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Consumer,United States,Denver,Colorado,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3,0.2,3.5046,2017,December,12
585,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Consumer,United States,Denver,Colorado,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,7,0.7,-4.7481,2017,December,12
586,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Consumer,United States,Denver,Colorado,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,4,0.2,30.4776,2017,December,12
587,CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Consumer,United States,Richmond,Kentucky,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,1,0.0,4.9686,2015,July,7
588,CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Consumer,United States,Richmond,Kentucky,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,3,0.0,144.5157,2015,July,7
636,CA-2015-168004,2015-10-04,2015-10-09,Second Class,DJ-13420,Corporate,United States,Warner Robins,Georgia,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0.0,43.2234,2015,October,10
647,CA-2016-103947,2016-04-01,2016-04-08,Standard Class,BB-10990,Corporate,United States,Sierra Vista,Arizona,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,5,0.2,9.8625,2016,April,4
648,CA-2016-103947,2016-04-01,2016-04-08,Standard Class,BB-10990,Corporate,United States,Sierra Vista,Arizona,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,0.2,3.0144,2016,April,4
665,CA-2016-143308,2016-11-04,2016-11-04,Same Day,RC-19825,Consumer,United States,Louisville,Kentucky,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",10.74,3,0.0,5.2626,2016,November,11
666,CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,Corporate,United States,Dallas,Texas,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,3,0.2,2.079,2017,June,6
667,CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,Corporate,United States,Dallas,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.056,3,0.2,28.7064,2017,June,6
668,CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,Corporate,United States,Dallas,Texas,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,381.576,3,0.2,28.6182,2017,June,6
674,CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,Consumer,United States,Columbus,Indiana,Central,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,16.5888,2017,December,12
675,CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,Consumer,United States,Columbus,Indiana,Central,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",38.9,5,0.0,17.505,2017,December,12
676,CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,Consumer,United States,Columbus,Indiana,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0.0,40.7499,2017,December,12
684,US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,Corporate,United States,Burlington,North Carolina,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98,4,0.5,-3839.9904,2017,November,11
685,US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,Corporate,United States,Burlington,North Carolina,South,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44,2,0.2,14.651,2017,November,11
686,CA-2014-157784,2014-07-05,2014-07-08,First Class,MC-17845,Consumer,United States,Jackson,Mississippi,South,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0.0,163.1898,2014,July,7
687,CA-2014-157784,2014-07-05,2014-07-08,First Class,MC-17845,Consumer,United States,Jackson,Mississippi,South,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2,0.0,6.8714,2014,July,7
688,CA-2014-157784,2014-07-05,2014-07-08,First Class,MC-17845,Consumer,United States,Jackson,Mississippi,South,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,19.44,3,0.0,9.3312,2014,July,7
702,CA-2017-114552,2017-09-02,2017-09-08,Standard Class,Dl-13600,Corporate,United States,Cleveland,Ohio,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.072,3,0.2,4.1448,2017,September,9
703,CA-2016-163755,2016-11-04,2016-11-08,Second Class,AS-10285,Corporate,United States,Seattle,Washington,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0.0,35.6796,2016,November,11
708,CA-2014-112158,2014-12-02,2014-12-04,First Class,DP-13165,Consumer,United States,New York City,New York,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,4,0.0,52.7824,2014,December,12
709,CA-2014-112158,2014-12-02,2014-12-04,First Class,DP-13165,Consumer,United States,New York City,New York,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,5,0.2,-110.49,2014,December,12
710,CA-2014-112158,2014-12-02,2014-12-04,First Class,DP-13165,Consumer,United States,New York City,New York,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72,8,0.2,15.768,2014,December,12
711,CA-2014-113887,2014-04-05,2014-04-07,First Class,TH-21550,Home Office,United States,New York City,New York,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0.0,26.6304,2014,April,4
712,CA-2017-146136,2017-09-03,2017-09-07,Standard Class,AP-10915,Consumer,United States,Palm Coast,Florida,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,4,0.2,8.8624,2017,September,9
